id_usuario,id_obra,peso,fecha,tipo
1339,1091,1.0,2026-07-16 02:26:26.477136,favorito
1339,1096,1.0,2026-07-16 02:26:26.477136,favorito
1339,1172,1.0,2026-07-16 02:26:26.477136,favorito
1339,1163,1.0,2026-07-16 02:26:26.477136,favorito
1339,1173,1.0,2026-07-16 02:26:26.477136,favorito
1339,1182,1.0,2026-07-16 02:26:26.477136,favorito
1339,1177,1.0,2026-07-16 02:26:26.477136,favorito
1339,980,1.0,2026-07-16 02:26:26.477136,favorito
1339,971,1.0,2026-07-16 02:26:26.477136,favorito
1339,1207,1.0,2026-07-16 02:26:26.477136,favorito
1339,1211,1.0,2026-07-16 02:26:26.477136,favorito
1339,1229,1.0,2026-07-16 02:26:26.477136,favorito
1339,1234,1.0,2026-07-16 02:26:26.477136,favorito
1339,1254,1.0,2026-07-16 02:26:26.477136,favorito
1339,1255,1.0,2026-07-16 02:26:26.477136,favorito
1339,1249,1.0,2026-07-16 02:26:26.477136,favorito
1339,1251,1.0,2026-07-16 02:26:26.477136,favorito
1339,1252,1.0,2026-07-16 02:26:26.477136,favorito
1339,982,1.0,2026-07-16 02:26:26.477136,favorito
1339,993,1.0,2026-07-16 02:26:26.477136,favorito
1339,1002,1.0,2026-07-16 02:26:26.477136,favorito
1339,994,1.0,2026-07-16 02:26:26.477136,favorito
1339,998,1.0,2026-07-16 02:26:26.477136,favorito
1339,999,1.0,2026-07-16 02:26:26.477136,favorito
1339,1000,1.0,2026-07-16 02:26:26.477136,favorito
1339,1001,1.0,2026-07-16 02:26:26.477136,favorito
1339,1005,1.0,2026-07-16 02:26:26.477136,favorito
1339,1009,1.0,2026-07-16 02:26:26.477136,favorito
1339,1011,1.0,2026-07-16 02:26:26.477136,favorito
1339,1029,1.0,2026-07-16 02:26:26.477136,favorito
1339,1040,1.0,2026-07-16 02:26:26.477136,favorito
1339,1033,1.0,2026-07-16 02:26:26.477136,favorito
1339,1050,1.0,2026-07-16 02:26:26.477136,favorito
1339,1056,1.0,2026-07-16 02:26:26.477136,favorito
1340,1086,1.0,2026-07-16 02:26:26.477136,favorito
1340,1090,1.0,2026-07-16 02:26:26.477136,favorito
1340,1094,1.0,2026-07-16 02:26:26.477136,favorito
1340,1096,1.0,2026-07-16 02:26:26.477136,favorito
1340,1097,1.0,2026-07-16 02:26:26.477136,favorito
1340,1111,1.0,2026-07-16 02:26:26.477136,favorito
1340,1104,1.0,2026-07-16 02:26:26.477136,favorito
1340,1105,1.0,2026-07-16 02:26:26.477136,favorito
1340,1113,1.0,2026-07-16 02:26:26.477136,favorito
1340,1122,1.0,2026-07-16 02:26:26.477136,favorito
1340,1127,1.0,2026-07-16 02:26:26.477136,favorito
1340,1129,1.0,2026-07-16 02:26:26.477136,favorito
1340,1184,1.0,2026-07-16 02:26:26.477136,favorito
1340,1174,1.0,2026-07-16 02:26:26.477136,favorito
1340,1179,1.0,2026-07-16 02:26:26.477136,favorito
1340,1180,1.0,2026-07-16 02:26:26.477136,favorito
1340,1196,1.0,2026-07-16 02:26:26.477136,favorito
1340,1187,1.0,2026-07-16 02:26:26.477136,favorito
1340,1005,1.0,2026-07-16 02:26:26.477136,favorito
1340,1014,1.0,2026-07-16 02:26:26.477136,favorito
1340,1009,1.0,2026-07-16 02:26:26.477136,favorito
1340,1012,1.0,2026-07-16 02:26:26.477136,favorito
1340,1017,1.0,2026-07-16 02:26:26.477136,favorito
1340,1028,1.0,2026-07-16 02:26:26.477136,favorito
1340,1020,1.0,2026-07-16 02:26:26.477136,favorito
1340,1033,1.0,2026-07-16 02:26:26.477136,favorito
1341,958,1.0,2026-07-16 02:26:26.477136,favorito
1341,1074,1.0,2026-07-16 02:26:26.477136,favorito
1341,1075,1.0,2026-07-16 02:26:26.477136,favorito
1341,1068,1.0,2026-07-16 02:26:26.477136,favorito
1341,1103,1.0,2026-07-16 02:26:26.477136,favorito
1341,1106,1.0,2026-07-16 02:26:26.477136,favorito
1341,1107,1.0,2026-07-16 02:26:26.477136,favorito
1341,1127,1.0,2026-07-16 02:26:26.477136,favorito
1341,1139,1.0,2026-07-16 02:26:26.477136,favorito
1341,1159,1.0,2026-07-16 02:26:26.477136,favorito
1341,1153,1.0,2026-07-16 02:26:26.477136,favorito
1341,1156,1.0,2026-07-16 02:26:26.477136,favorito
1341,1182,1.0,2026-07-16 02:26:26.477136,favorito
1341,1184,1.0,2026-07-16 02:26:26.477136,favorito
1341,1177,1.0,2026-07-16 02:26:26.477136,favorito
1341,1179,1.0,2026-07-16 02:26:26.477136,favorito
1341,1181,1.0,2026-07-16 02:26:26.477136,favorito
1341,975,1.0,2026-07-16 02:26:26.477136,favorito
1341,1201,1.0,2026-07-16 02:26:26.477136,favorito
1341,1203,1.0,2026-07-16 02:26:26.477136,favorito
1341,1204,1.0,2026-07-16 02:26:26.477136,favorito
1341,1221,1.0,2026-07-16 02:26:26.477136,favorito
1341,1222,1.0,2026-07-16 02:26:26.477136,favorito
1341,985,1.0,2026-07-16 02:26:26.477136,favorito
1341,987,1.0,2026-07-16 02:26:26.477136,favorito
1341,1051,1.0,2026-07-16 02:26:26.477136,favorito
1341,1042,1.0,2026-07-16 02:26:26.477136,favorito
1341,1043,1.0,2026-07-16 02:26:26.477136,favorito
1342,967,1.0,2026-07-16 02:26:26.477136,favorito
1342,968,1.0,2026-07-16 02:26:26.477136,favorito
1342,961,1.0,2026-07-16 02:26:26.477136,favorito
1342,963,1.0,2026-07-16 02:26:26.477136,favorito
1342,1065,1.0,2026-07-16 02:26:26.477136,favorito
1342,1066,1.0,2026-07-16 02:26:26.477136,favorito
1342,1086,1.0,2026-07-16 02:26:26.477136,favorito
1342,1093,1.0,2026-07-16 02:26:26.477136,favorito
1342,1130,1.0,2026-07-16 02:26:26.477136,favorito
1342,1131,1.0,2026-07-16 02:26:26.477136,favorito
1342,1146,1.0,2026-07-16 02:26:26.477136,favorito
1342,1141,1.0,2026-07-16 02:26:26.477136,favorito
1342,1154,1.0,2026-07-16 02:26:26.477136,favorito
1342,1170,1.0,2026-07-16 02:26:26.477136,favorito
1342,1165,1.0,2026-07-16 02:26:26.477136,favorito
1342,1167,1.0,2026-07-16 02:26:26.477136,favorito
1342,1182,1.0,2026-07-16 02:26:26.477136,favorito
1342,1174,1.0,2026-07-16 02:26:26.477136,favorito
1342,1178,1.0,2026-07-16 02:26:26.477136,favorito
1342,978,1.0,2026-07-16 02:26:26.477136,favorito
1342,976,1.0,2026-07-16 02:26:26.477136,favorito
1342,1195,1.0,2026-07-16 02:26:26.477136,favorito
1342,1188,1.0,2026-07-16 02:26:26.477136,favorito
1342,1197,1.0,2026-07-16 02:26:26.477136,favorito
1342,1198,1.0,2026-07-16 02:26:26.477136,favorito
1342,1200,1.0,2026-07-16 02:26:26.477136,favorito
1342,1203,1.0,2026-07-16 02:26:26.477136,favorito
1342,1220,1.0,2026-07-16 02:26:26.477136,favorito
1342,1210,1.0,2026-07-16 02:26:26.477136,favorito
1342,1212,1.0,2026-07-16 02:26:26.477136,favorito
1342,1215,1.0,2026-07-16 02:26:26.477136,favorito
1342,1216,1.0,2026-07-16 02:26:26.477136,favorito
1342,1217,1.0,2026-07-16 02:26:26.477136,favorito
1342,1231,1.0,2026-07-16 02:26:26.477136,favorito
1342,1226,1.0,2026-07-16 02:26:26.477136,favorito
1342,1243,1.0,2026-07-16 02:26:26.477136,favorito
1342,1013,1.0,2026-07-16 02:26:26.477136,favorito
1342,1021,1.0,2026-07-16 02:26:26.477136,favorito
1342,1039,1.0,2026-07-16 02:26:26.477136,favorito
1342,1030,1.0,2026-07-16 02:26:26.477136,favorito
1342,1041,1.0,2026-07-16 02:26:26.477136,favorito
1342,1050,1.0,2026-07-16 02:26:26.477136,favorito
1342,1042,1.0,2026-07-16 02:26:26.477136,favorito
1342,1044,1.0,2026-07-16 02:26:26.477136,favorito
1342,1045,1.0,2026-07-16 02:26:26.477136,favorito
1342,1046,1.0,2026-07-16 02:26:26.477136,favorito
1342,1048,1.0,2026-07-16 02:26:26.477136,favorito
1342,1062,1.0,2026-07-16 02:26:26.477136,favorito
1342,1064,1.0,2026-07-16 02:26:26.477136,favorito
1342,1055,1.0,2026-07-16 02:26:26.477136,favorito
1342,1059,1.0,2026-07-16 02:26:26.477136,favorito
1342,1061,1.0,2026-07-16 02:26:26.477136,favorito
1343,965,1.0,2026-07-16 02:26:26.477136,favorito
1343,1068,1.0,2026-07-16 02:26:26.477136,favorito
1343,1073,1.0,2026-07-16 02:26:26.477136,favorito
1343,1083,1.0,2026-07-16 02:26:26.477136,favorito
1343,1113,1.0,2026-07-16 02:26:26.477136,favorito
1343,1124,1.0,2026-07-16 02:26:26.477136,favorito
1343,1148,1.0,2026-07-16 02:26:26.477136,favorito
1343,1142,1.0,2026-07-16 02:26:26.477136,favorito
1343,1155,1.0,2026-07-16 02:26:26.477136,favorito
1343,1157,1.0,2026-07-16 02:26:26.477136,favorito
1343,1164,1.0,2026-07-16 02:26:26.477136,favorito
1343,1168,1.0,2026-07-16 02:26:26.477136,favorito
1343,978,1.0,2026-07-16 02:26:26.477136,favorito
1343,980,1.0,2026-07-16 02:26:26.477136,favorito
1343,970,1.0,2026-07-16 02:26:26.477136,favorito
1343,973,1.0,2026-07-16 02:26:26.477136,favorito
1343,974,1.0,2026-07-16 02:26:26.477136,favorito
1343,975,1.0,2026-07-16 02:26:26.477136,favorito
1343,1191,1.0,2026-07-16 02:26:26.477136,favorito
1343,1209,1.0,2026-07-16 02:26:26.477136,favorito
1343,1218,1.0,2026-07-16 02:26:26.477136,favorito
1343,1230,1.0,2026-07-16 02:26:26.477136,favorito
1343,1231,1.0,2026-07-16 02:26:26.477136,favorito
1343,1222,1.0,2026-07-16 02:26:26.477136,favorito
1343,1225,1.0,2026-07-16 02:26:26.477136,favorito
1343,1243,1.0,2026-07-16 02:26:26.477136,favorito
1343,1240,1.0,2026-07-16 02:26:26.477136,favorito
1343,1241,1.0,2026-07-16 02:26:26.477136,favorito
1343,1252,1.0,2026-07-16 02:26:26.477136,favorito
1343,981,1.0,2026-07-16 02:26:26.477136,favorito
1343,984,1.0,2026-07-16 02:26:26.477136,favorito
1343,985,1.0,2026-07-16 02:26:26.477136,favorito
1343,994,1.0,2026-07-16 02:26:26.477136,favorito
1343,1007,1.0,2026-07-16 02:26:26.477136,favorito
1343,1023,1.0,2026-07-16 02:26:26.477136,favorito
1343,1051,1.0,2026-07-16 02:26:26.477136,favorito
1343,1043,1.0,2026-07-16 02:26:26.477136,favorito
1343,1062,1.0,2026-07-16 02:26:26.477136,favorito
1343,1063,1.0,2026-07-16 02:26:26.477136,favorito
1343,1054,1.0,2026-07-16 02:26:26.477136,favorito
1343,1055,1.0,2026-07-16 02:26:26.477136,favorito
1343,1059,1.0,2026-07-16 02:26:26.477136,favorito
1344,959,1.0,2026-07-16 02:26:26.477136,favorito
1344,964,1.0,2026-07-16 02:26:26.477136,favorito
1344,1074,1.0,2026-07-16 02:26:26.477136,favorito
1344,1069,1.0,2026-07-16 02:26:26.477136,favorito
1344,1073,1.0,2026-07-16 02:26:26.477136,favorito
1344,1087,1.0,2026-07-16 02:26:26.477136,favorito
1344,1081,1.0,2026-07-16 02:26:26.477136,favorito
1344,1083,1.0,2026-07-16 02:26:26.477136,favorito
1344,1085,1.0,2026-07-16 02:26:26.477136,favorito
1344,1094,1.0,2026-07-16 02:26:26.477136,favorito
1344,1106,1.0,2026-07-16 02:26:26.477136,favorito
1344,1123,1.0,2026-07-16 02:26:26.477136,favorito
1344,1151,1.0,2026-07-16 02:26:26.477136,favorito
1344,1152,1.0,2026-07-16 02:26:26.477136,favorito
1344,1153,1.0,2026-07-16 02:26:26.477136,favorito
1344,1155,1.0,2026-07-16 02:26:26.477136,favorito
1344,1161,1.0,2026-07-16 02:26:26.477136,favorito
1344,1171,1.0,2026-07-16 02:26:26.477136,favorito
1344,1164,1.0,2026-07-16 02:26:26.477136,favorito
1344,1166,1.0,2026-07-16 02:26:26.477136,favorito
1344,1168,1.0,2026-07-16 02:26:26.477136,favorito
1344,1169,1.0,2026-07-16 02:26:26.477136,favorito
1344,1173,1.0,2026-07-16 02:26:26.477136,favorito
1344,1182,1.0,2026-07-16 02:26:26.477136,favorito
1344,979,1.0,2026-07-16 02:26:26.477136,favorito
1344,1195,1.0,2026-07-16 02:26:26.477136,favorito
1344,1209,1.0,2026-07-16 02:26:26.477136,favorito
1344,1218,1.0,2026-07-16 02:26:26.477136,favorito
1344,1210,1.0,2026-07-16 02:26:26.477136,favorito
1344,1231,1.0,2026-07-16 02:26:26.477136,favorito
1344,1232,1.0,2026-07-16 02:26:26.477136,favorito
1344,1243,1.0,2026-07-16 02:26:26.477136,favorito
1344,1238,1.0,2026-07-16 02:26:26.477136,favorito
1344,1255,1.0,2026-07-16 02:26:26.477136,favorito
1344,1247,1.0,2026-07-16 02:26:26.477136,favorito
1344,981,1.0,2026-07-16 02:26:26.477136,favorito
1344,990,1.0,2026-07-16 02:26:26.477136,favorito
1344,992,1.0,2026-07-16 02:26:26.477136,favorito
1344,984,1.0,2026-07-16 02:26:26.477136,favorito
1344,988,1.0,2026-07-16 02:26:26.477136,favorito
1344,993,1.0,2026-07-16 02:26:26.477136,favorito
1344,1002,1.0,2026-07-16 02:26:26.477136,favorito
1344,994,1.0,2026-07-16 02:26:26.477136,favorito
1344,999,1.0,2026-07-16 02:26:26.477136,favorito
1344,1005,1.0,2026-07-16 02:26:26.477136,favorito
1344,1042,1.0,2026-07-16 02:26:26.477136,favorito
1345,961,1.0,2026-07-16 02:26:26.477136,favorito
1345,1086,1.0,2026-07-16 02:26:26.477136,favorito
1345,1092,1.0,2026-07-16 02:26:26.477136,favorito
1345,1102,1.0,2026-07-16 02:26:26.477136,favorito
1345,1126,1.0,2026-07-16 02:26:26.477136,favorito
1345,1127,1.0,2026-07-16 02:26:26.477136,favorito
1345,1141,1.0,2026-07-16 02:26:26.477136,favorito
1345,1145,1.0,2026-07-16 02:26:26.477136,favorito
1345,1169,1.0,2026-07-16 02:26:26.477136,favorito
1345,1174,1.0,2026-07-16 02:26:26.477136,favorito
1345,1175,1.0,2026-07-16 02:26:26.477136,favorito
1345,1177,1.0,2026-07-16 02:26:26.477136,favorito
1345,1180,1.0,2026-07-16 02:26:26.477136,favorito
1345,978,1.0,2026-07-16 02:26:26.477136,favorito
1345,1198,1.0,2026-07-16 02:26:26.477136,favorito
1345,1229,1.0,2026-07-16 02:26:26.477136,favorito
1345,1249,1.0,2026-07-16 02:26:26.477136,favorito
1345,1253,1.0,2026-07-16 02:26:26.477136,favorito
1345,982,1.0,2026-07-16 02:26:26.477136,favorito
1345,1002,1.0,2026-07-16 02:26:26.477136,favorito
1345,1004,1.0,2026-07-16 02:26:26.477136,favorito
1345,994,1.0,2026-07-16 02:26:26.477136,favorito
1345,995,1.0,2026-07-16 02:26:26.477136,favorito
1345,998,1.0,2026-07-16 02:26:26.477136,favorito
1345,999,1.0,2026-07-16 02:26:26.477136,favorito
1345,1001,1.0,2026-07-16 02:26:26.477136,favorito
1345,1005,1.0,2026-07-16 02:26:26.477136,favorito
1345,1011,1.0,2026-07-16 02:26:26.477136,favorito
1345,1027,1.0,2026-07-16 02:26:26.477136,favorito
1345,1040,1.0,2026-07-16 02:26:26.477136,favorito
1345,1033,1.0,2026-07-16 02:26:26.477136,favorito
1345,1050,1.0,2026-07-16 02:26:26.477136,favorito
1345,1042,1.0,2026-07-16 02:26:26.477136,favorito
1345,1062,1.0,2026-07-16 02:26:26.477136,favorito
1345,1055,1.0,2026-07-16 02:26:26.477136,favorito
1346,1074,1.0,2026-07-16 02:26:26.477136,favorito
1346,1099,1.0,2026-07-16 02:26:26.477136,favorito
1346,1090,1.0,2026-07-16 02:26:26.477136,favorito
1346,1092,1.0,2026-07-16 02:26:26.477136,favorito
1346,1096,1.0,2026-07-16 02:26:26.477136,favorito
1346,1112,1.0,2026-07-16 02:26:26.477136,favorito
1346,1102,1.0,2026-07-16 02:26:26.477136,favorito
1346,1106,1.0,2026-07-16 02:26:26.477136,favorito
1346,1107,1.0,2026-07-16 02:26:26.477136,favorito
1346,1115,1.0,2026-07-16 02:26:26.477136,favorito
1346,1144,1.0,2026-07-16 02:26:26.477136,favorito
1346,1174,1.0,2026-07-16 02:26:26.477136,favorito
1346,1177,1.0,2026-07-16 02:26:26.477136,favorito
1346,1179,1.0,2026-07-16 02:26:26.477136,favorito
1346,1180,1.0,2026-07-16 02:26:26.477136,favorito
1346,1181,1.0,2026-07-16 02:26:26.477136,favorito
1346,978,1.0,2026-07-16 02:26:26.477136,favorito
1346,979,1.0,2026-07-16 02:26:26.477136,favorito
1346,1196,1.0,2026-07-16 02:26:26.477136,favorito
1346,1186,1.0,2026-07-16 02:26:26.477136,favorito
1346,1187,1.0,2026-07-16 02:26:26.477136,favorito
1346,1189,1.0,2026-07-16 02:26:26.477136,favorito
1346,1193,1.0,2026-07-16 02:26:26.477136,favorito
1346,1222,1.0,2026-07-16 02:26:26.477136,favorito
1346,1242,1.0,2026-07-16 02:26:26.477136,favorito
1346,1250,1.0,2026-07-16 02:26:26.477136,favorito
1346,989,1.0,2026-07-16 02:26:26.477136,favorito
1346,999,1.0,2026-07-16 02:26:26.477136,favorito
1346,1001,1.0,2026-07-16 02:26:26.477136,favorito
1346,1005,1.0,2026-07-16 02:26:26.477136,favorito
1346,1014,1.0,2026-07-16 02:26:26.477136,favorito
1346,1015,1.0,2026-07-16 02:26:26.477136,favorito
1346,1006,1.0,2026-07-16 02:26:26.477136,favorito
1346,1008,1.0,2026-07-16 02:26:26.477136,favorito
1346,1010,1.0,2026-07-16 02:26:26.477136,favorito
1346,1011,1.0,2026-07-16 02:26:26.477136,favorito
1346,1012,1.0,2026-07-16 02:26:26.477136,favorito
1346,1026,1.0,2026-07-16 02:26:26.477136,favorito
1346,1028,1.0,2026-07-16 02:26:26.477136,favorito
1346,1040,1.0,2026-07-16 02:26:26.477136,favorito
1346,1036,1.0,2026-07-16 02:26:26.477136,favorito
1346,1057,1.0,2026-07-16 02:26:26.477136,favorito
1347,961,1.0,2026-07-16 02:26:26.477136,favorito
1347,964,1.0,2026-07-16 02:26:26.477136,favorito
1347,1069,1.0,2026-07-16 02:26:26.477136,favorito
1347,1081,1.0,2026-07-16 02:26:26.477136,favorito
1347,1089,1.0,2026-07-16 02:26:26.477136,favorito
1347,1095,1.0,2026-07-16 02:26:26.477136,favorito
1347,1104,1.0,2026-07-16 02:26:26.477136,favorito
1347,1131,1.0,2026-07-16 02:26:26.477136,favorito
1347,1151,1.0,2026-07-16 02:26:26.477136,favorito
1347,979,1.0,2026-07-16 02:26:26.477136,favorito
1347,1205,1.0,2026-07-16 02:26:26.477136,favorito
1347,1209,1.0,2026-07-16 02:26:26.477136,favorito
1347,1218,1.0,2026-07-16 02:26:26.477136,favorito
1347,1211,1.0,2026-07-16 02:26:26.477136,favorito
1347,1222,1.0,2026-07-16 02:26:26.477136,favorito
1347,1223,1.0,2026-07-16 02:26:26.477136,favorito
1347,1228,1.0,2026-07-16 02:26:26.477136,favorito
1347,1229,1.0,2026-07-16 02:26:26.477136,favorito
1347,1250,1.0,2026-07-16 02:26:26.477136,favorito
1347,1010,1.0,2026-07-16 02:26:26.477136,favorito
1347,1012,1.0,2026-07-16 02:26:26.477136,favorito
1347,1054,1.0,2026-07-16 02:26:26.477136,favorito
1347,1058,1.0,2026-07-16 02:26:26.477136,favorito
1348,957,1.0,2026-07-16 02:26:26.477136,favorito
1348,966,1.0,2026-07-16 02:26:26.477136,favorito
1348,967,1.0,2026-07-16 02:26:26.477136,favorito
1348,959,1.0,2026-07-16 02:26:26.477136,favorito
1348,961,1.0,2026-07-16 02:26:26.477136,favorito
1348,965,1.0,2026-07-16 02:26:26.477136,favorito
1348,1071,1.0,2026-07-16 02:26:26.477136,favorito
1348,1113,1.0,2026-07-16 02:26:26.477136,favorito
1348,1123,1.0,2026-07-16 02:26:26.477136,favorito
1348,1117,1.0,2026-07-16 02:26:26.477136,favorito
1348,1118,1.0,2026-07-16 02:26:26.477136,favorito
1348,1133,1.0,2026-07-16 02:26:26.477136,favorito
1348,1148,1.0,2026-07-16 02:26:26.477136,favorito
1348,1138,1.0,2026-07-16 02:26:26.477136,favorito
1348,1154,1.0,2026-07-16 02:26:26.477136,favorito
1348,1162,1.0,2026-07-16 02:26:26.477136,favorito
1348,1169,1.0,2026-07-16 02:26:26.477136,favorito
1348,1176,1.0,2026-07-16 02:26:26.477136,favorito
1348,1178,1.0,2026-07-16 02:26:26.477136,favorito
1348,970,1.0,2026-07-16 02:26:26.477136,favorito
1348,975,1.0,2026-07-16 02:26:26.477136,favorito
1348,1192,1.0,2026-07-16 02:26:26.477136,favorito
1348,1197,1.0,2026-07-16 02:26:26.477136,favorito
1348,1198,1.0,2026-07-16 02:26:26.477136,favorito
1348,1199,1.0,2026-07-16 02:26:26.477136,favorito
1348,1203,1.0,2026-07-16 02:26:26.477136,favorito
1348,1219,1.0,2026-07-16 02:26:26.477136,favorito
1348,1211,1.0,2026-07-16 02:26:26.477136,favorito
1348,1214,1.0,2026-07-16 02:26:26.477136,favorito
1348,1230,1.0,2026-07-16 02:26:26.477136,favorito
1348,1231,1.0,2026-07-16 02:26:26.477136,favorito
1348,1224,1.0,2026-07-16 02:26:26.477136,favorito
1348,1226,1.0,2026-07-16 02:26:26.477136,favorito
1348,1227,1.0,2026-07-16 02:26:26.477136,favorito
1348,1234,1.0,2026-07-16 02:26:26.477136,favorito
1348,1248,1.0,2026-07-16 02:26:26.477136,favorito
1348,988,1.0,2026-07-16 02:26:26.477136,favorito
1348,1000,1.0,2026-07-16 02:26:26.477136,favorito
1348,1016,1.0,2026-07-16 02:26:26.477136,favorito
1348,1017,1.0,2026-07-16 02:26:26.477136,favorito
1348,1027,1.0,2026-07-16 02:26:26.477136,favorito
1348,1021,1.0,2026-07-16 02:26:26.477136,favorito
1348,1023,1.0,2026-07-16 02:26:26.477136,favorito
1348,1034,1.0,2026-07-16 02:26:26.477136,favorito
1348,1041,1.0,2026-07-16 02:26:26.477136,favorito
1348,1052,1.0,2026-07-16 02:26:26.477136,favorito
1348,1042,1.0,2026-07-16 02:26:26.477136,favorito
